respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12593508791,402493917,2021-04-21 09:34:09,2021-04-21 09:45:13,191.92.73.239,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,Me dio mucha coruosidad la.clase de matemáticas y llegue a mi casa a aprender mas,#estudia más ????,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,89,80,100,Felicidad,Con frecuencia,El trabajo en equipo,8,11 a 13 años,Universitario,Hombre
12593508681,402493917,2021-04-21 09:37:17,2021-04-21 09:44:48,186.146.114.107,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,era una exposición y recuerdo que era muy nervioso pero gracias al profesor que hiso muchas cosas raras cogí confianza en si mismo  ,#me gusta el colegio ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,10,20,78,Satisfacción/orgullo,Rara vez,La forma cómo los profesores enseñan,8,11 a 13 años,Universitario,Hombre
12593508657,402493917,2021-04-21 09:33:05,2021-04-21 09:45:32,186.112.70.246,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,en una clase sociales cuando aprendimos sobre la edad media,#aprendiendo del pasado,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,40,80,100,no está seguro,Una vez,Ninguna de las anteriores,8,11 a 13 años,No se,Hombre
12593508349,402493917,2021-04-21 09:35:47,2021-04-21 09:45:47,191.92.75.170,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Aprendí muchas cosas que no sabía especialmente nuevos aprendisajes,#Aprendi mucho ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,60,50,80,Felicidad,Una vez,Innovación / creatividad,8,14 a 16 años,Bachiller,Hombre
12593508108,402493917,2021-04-21 09:31:40,2021-04-21 09:44:33,190.101.140.222,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado,te dio curiosidad por aprender más,"El colegio me motiva a buscar mas por mi cuenta por parte del area tecnica y los eventos que he tenido la oportunidad de ir, sin embargo no motiva en estudiar, lo hace bastante aburridor y llevaderos en ciertas areas, es en areas muy especificas que hay un buen desarrollo por parte del docente y de mis compañeros para incentivar a los demas en temas especificos donde puedo ser mas autodidacta",#MecanicaEsPaLasPerras,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,0,100,0,Indiferencia,Todo el tiempo,La forma cómo los profesores enseñan,10,14 a 16 años,Universitario,Hombre
12593506603,402493917,2021-04-21 09:37:38,2021-04-21 09:44:12,181.62.53.226,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,Que me produce más ganas de aprender ya q estoy atento alas calses,#aprendizajeenclases,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,70,72,50,Satisfacción/orgullo,Con frecuencia,Lo que hago en mi tiempo libre,8,11 a 13 años,Bachiller,Hombre
12593505915,402493917,2021-04-21 09:35:44,2021-04-21 09:44:02,181.62.52.56,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Estábamos en clase de sociales y me llamo la atención el tema de la edad media desde allí aprendí mucho sobre esto,#aprendiendocultura,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,14,34,47,Felicidad,Una vez,La forma cómo los profesores enseñan,8,14 a 16 años,Bachiller,Hombre
12593504600,402493917,2021-04-21 09:23:00,2021-04-21 09:44:20,190.108.77.52,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,"En la clase de informática, cuando yo estaba en el grado 6, me enseñaron una App que se llama ""scratch"", me mostraron que se podía hacer juegos educativos y muchas cosas mas, yo quise aprender mas sobre scratch para poder hacer mis propios juegos educativos.  ",#Aprende con scratch,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,50,no está seguro,No se,Tecnología y herramientas digitales,7,11 a 13 años,Universitario,Hombre
12593503123,402493917,2021-04-21 09:37:27,2021-04-21 09:43:36,181.53.140.90,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,"en clase de informatica empezamos a usar scratch ,y la verdad me dio mucha curiosidad ya que nunca habia usado esa aplicacion",#estudiandoando,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,6,50,55,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,8,14 a 16 años,Postgrado,Hombre
12593501522,402493917,2021-04-21 09:33:33,2021-04-21 09:43:04,181.62.52.65,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,La experiencia que compartiría seria la de una clase de c. Sociales ya que estábamos viendo el tema que me gusta,#volveralcolegio,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,60,41,Satisfacción/orgullo,Una vez,Innovación / creatividad,8,11 a 13 años,Bachiller,Hombre
12593499696,402493917,2021-04-21 09:30:40,2021-04-21 09:53:36,186.86.52.59,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te confundió,"Pues el ultimo día que estuvimos en el colegio, nos mandaron una circular la cual el día decía que era solo unos días en los que íbamos a faltar, nos dijeron que había una enfermedad rara y que debíamos permanecer en casa. Pero la gran sorpresa fue que esta nos tendrían desde casa estudiando virtual",La vida se vive no se predice ,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,Esperanza,Todo el tiempo,Tecnología y herramientas digitales,7,11 a 13 años,Técnico,Mujer
12593499675,402493917,2021-04-21 09:24:12,2021-04-21 09:43:09,190.108.77.52,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,"Cuando me enseñaron la plataforma scratch, me dio curiosidad por aprender más sobre esa plataforma",#aprendamossobrescratch,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,60,50,63,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,7,11 a 13 años,Universitario,Hombre
12593499498,402493917,2021-04-21 09:35:44,2021-04-21 09:42:32,186.27.204.253,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,"cosas que no conocía como lo es matemáticas, ciencias, ingles e informática como cuando queria hacer algun video juego en informatica me enseñaba mucho la profe para poder lograr terminar mi juego",#AprendeCosasNuevas,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,74,0,97,Satisfacción/orgullo,Todo el tiempo,La forma cómo los profesores enseñan,8,11 a 13 años,Universitario,Hombre
12593499428,402493917,2021-04-21 09:33:06,2021-04-21 09:42:02,181.50.102.251,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,"A ser mas responsable y disciplinada, ya que antes no me iba tan bien como ahora",Responsabilidad y Disciplina,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,,100,50,Satisfacción/orgullo,Todo el tiempo,Lo que hago en las horas de clase,8,14 a 16 años,Bachiller,Mujer
12593497824,402493917,2021-04-21 09:34:53,2021-04-21 09:41:46,190.253.247.43,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,no lo se solo quería aprender mas ,#siempreesbuenoaprender,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,1,1,100,Felicidad,Rara vez,Innovación / creatividad,8,11 a 13 años,Universitario,Hombre
12593497623,402493917,2021-04-21 07:44:15,2021-04-21 09:48:12,190.99.186.218,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te dio curiosidad por aprender más,Me dio curiosidad la materia de Ciencias Naturales ,#Naturales forever,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,62,53,41,Esperanza,Rara vez,La forma como los profesores me evalúan,7,11 a 13 años,Técnico,Hombre
12593494130,402493917,2021-04-21 09:33:32,2021-04-21 09:41:04,190.159.246.99,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,la experiencias es cuando todos nos íbamos a la clase de física ,#fisicalomejor,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,52,75,46,Tristeza,Con frecuencia,La forma cómo los profesores enseñan,7,11 a 13 años,Universitario,Hombre
12593494112,402493917,2021-04-21 09:37:08,2021-04-21 09:40:26,186.144.25.208,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,En diferentes materias aprendi cosas nuevas ,#aprendamosmas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,30,Felicidad,,Cómo resolver conflictos,10,14 a 16 años,Universitario,Hombre
12593494056,402493917,2021-04-21 09:35:07,2021-04-21 09:40:16,181.53.96.49,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,Cuando aprendí nuevos códigos en scratch y supe hacer mejores programas,Mi experiencia en un nuevo colegio,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,50,50,Indiferencia,Con frecuencia,Tecnología y herramientas digitales,8,11 a 13 años,No se,Hombre
12593493530,402493917,2021-04-21 09:33:56,2021-04-21 09:40:20,201.185.33.55,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,"Cuando entré al colegio el año pasado fui nueva y me gustó mucho el ambiente del colegio y como lo reciben a uno, la enseñanza es buena y los profesores también. Eso hizo que me sintiera a gusto en colegio y querer aprender muchas cosas que con el tiempo fui adquiriendo ",#aprendizajesolidario ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,53,96,Felicidad,Con frecuencia,Relación con los compañeros,8,14 a 16 años,Técnico,Mujer
12593493425,402493917,2021-04-21 09:17:30,2021-04-21 09:40:23,186.112.74.41,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,"El primer día que fui a la escuela me sentia asustada, pero cuando entre al salon y hice algunas actividades y me pareció muy divertido entonces quería seguir yendo al colegio para aprender cosas nuevas ",#Mi primer día en la escuela ,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,22,21,19,Felicidad,Rara vez,Relación con los compañeros,5,11 a 13 años,Universitario,Mujer
12593492202,402493917,2021-04-21 09:33:04,2021-04-21 09:40:06,181.54.0.168,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,Por lo general siempre me pasa quiero aprender cosas nuevas con cualquier tema,Curiosidad por aprender,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,40,46,30,no está seguro,Una vez,Liderazgo,8,14 a 16 años,Postgrado,Hombre
12593491841,402493917,2021-04-21 09:32:13,2021-04-21 09:45:12,181.50.102.117,,,,,No,CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,Me enseño hacer mejor persona,#Siempreamable,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,5,50,50,Esperanza,Una vez,Ninguna de las anteriores,7,14 a 16 años,No se,Mujer
12593491106,402493917,2021-04-21 09:33:39,2021-04-21 09:40:27,186.146.187.23,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te dio curiosidad por aprender más,Aprendí cosas nuevas pero queria aprender más como en matemáticas,#siempreesbuenoaprendermas,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,29,61,50,Satisfacción/orgullo,Todo el tiempo,Lo que hago en las horas de clase,7,11 a 13 años,Bachiller,Mujer
12593490793,402493917,2021-04-21 09:30:58,2021-04-21 09:39:19,186.81.100.153,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,En la clase de matemáticas con el profesor Eber y explico un tema y lo entendi rapido y nos hizo un examen y lo gane  ,#Aprendiendoando,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,100,Felicidad,Con frecuencia,Relación con los profesores,7,11 a 13 años,Técnico,Hombre
12593490780,402493917,2021-04-21 09:33:27,2021-04-21 09:40:54,200.6.188.226,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te confundió,Era algo sobre las zonas rurales pero ya no me acuerdo,#ZonasRurales,Me sentí confundido/no entendí nada,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,15,43,87,no está seguro,Rara vez,Cómo resolver conflictos,8,11 a 13 años,No se,Hombre
12593488735,402493917,2021-04-21 09:31:12,2021-04-21 09:40:32,190.1.237.59,,,,,Sí,CAUCA,Colegio Comfandi El Prado,te dio curiosidad por aprender más,en sociales me gustaba mucha curiosidad aprender sobre las culturas de nuestros antepasados,#antepasados ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Felicidad,Con frecuencia,Ninguna de las anteriores,7,11 a 13 años,Bachiller,Mujer
12593488506,402493917,2021-04-21 09:33:05,2021-04-21 09:47:43,186.146.118.188,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te confundió,"matematicas, a veces me enredo, y mi computador justo en esa hora, se traba, y no escucho nada, y me confundo mas",#Elinternetesmuylento,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,31,73,50,Angustia/Miedo,Con frecuencia,Lo que hago en las horas de clase,7,11 a 13 años,Bachiller,Mujer
12593487783,402493917,2021-04-21 09:29:05,2021-04-21 09:39:30,181.51.180.169,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te confundió,LA PANDEMIA ME CONFUNDIO PORQ NO SABIA SI IBA A VOLVER AL COLEGIO ,#VOLVEREMOSALCOLEGI0,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,99,70,100,Angustia/Miedo,Rara vez,Cómo resolver conflictos,6,11 a 13 años,Universitario,Hombre
12593487765,402493917,2021-04-21 09:33:58,2021-04-21 09:38:45,190.66.150.172,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,No pues en la clase de Biologia me dio la iniciativa como aprnder mas sobre la genetica y la nutricion,#aprendecadadiamas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,72,83,88,Esperanza,Con frecuencia,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Mujer
12593486913,402493917,2021-04-21 09:33:08,2021-04-21 09:38:48,201.185.58.56,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,,#chévere,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,100,60,50,no está seguro,Rara vez,El trabajo en equipo,8,11 a 13 años,Universitario,Hombre
12593486204,402493917,2021-04-21 09:34:21,2021-04-21 09:38:03,186.86.52.83,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Ninguna.,no.,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,35,12,100,Angustia/Miedo,Todo el tiempo,La forma cómo los profesores enseñan,8,14 a 16 años,No se,Hombre
12593485570,402493917,2021-04-21 09:31:21,2021-04-21 09:48:41,181.50.102.109,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te dio curiosidad por aprender más,"Una vez yo vi una película relacionada con la enfermedad H1N1, que me genero curiosidad sobre el tema asi que me puse a investigar mas sobre ella y así me di cuenta de que es bastante grave, y que ya tuvo su propio brote entre 2009 y 2010. ",#CuidateYCuidemonos ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,100,100,no está seguro,No se,Ninguna de las anteriores,7,11 a 13 años,No se,Hombre
12593485400,402493917,2021-04-21 09:24:23,2021-04-21 09:37:43,45.225.225.125,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,Nos dejaba algo nuevo todos los días.,Por mas días aprendiendo,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,Felicidad,Todo el tiempo,El trabajo en equipo,10,17 a 19 años,Bachiller,Hombre
12593485326,402493917,2021-04-21 09:16:03,2021-04-21 09:37:46,181.54.0.217,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado - sede primaria,te enseñó algo nuevo,Mi experiencia fue aprender por medio de la virtualidad,#Virtualidad,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Entendernos y darnos soporte emocional,50,44,45,Esperanza,Con frecuencia,Tecnología y herramientas digitales,5,11 a 13 años,Bachiller,Mujer
12593485260,402493917,2021-04-21 09:26:14,2021-04-21 09:38:11,181.52.225.75,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te confundió,ya no me preoucupa aprender solo se que tengo que entregar trabajos,#aprenderyanoesdivertido,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,14,100,9,Angustia/Miedo,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,Universitario,Mujer
12593485097,402493917,2021-04-21 09:24:50,2021-04-21 09:37:34,191.95.160.131,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Buga,te dio curiosidad por aprender más,Una de las mejores experiencia que tengo del colegio es cuando iniciamos la virtualidad era tanta la curiosidad para poder aprender mas y explorar este nuevo método ,#Exploramosalgonuevo ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,50,48,Angustia/Miedo,No se,Tecnología y herramientas digitales,10,17 a 19 años,Universitario,Hombre
12593484517,402493917,2021-04-21 09:27:33,2021-04-21 09:38:08,181.53.160.203,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,Pues fui al colegio y repasamos el tema hasta que lo hubiéramos entendido bien el tema de matemáticas con la profesora anterior,#buenosprofesoresbuenaprendizaje,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,60,31,13,Felicidad,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Técnico,Hombre
12593484297,402493917,2021-04-21 09:30:51,2021-04-21 09:38:03,181.50.102.176,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,Cuando me explicaron un tema nuevo y me pareció interesante y divertido ,#Aprendizajenuevo,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,64,23,50,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Mujer
12593481800,402493917,2021-04-21 09:27:13,2021-04-21 09:36:34,186.81.33.156,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,"una podría ser cuando estuve en la clase de sociales, y estábamos hablando de la segunda guerra mundial, y el profesores lanzaba bastantes datos curiosos sobre este tema y al fin de esta clase la verdad quede anonadado por todas las cosas que se ocultan de esta guerra",#APRENDIENDOaESTUDIAR,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,12,50,Felicidad,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Universitario,Hombre
12593481293,402493917,2021-04-21 09:31:38,2021-04-21 09:39:56,181.53.134.54,,,,,Sí,CAUCA,Colegio Comfandi El Prado,te dio curiosidad por aprender más,me gustaria aprender mas ,#megustariaaprendermas,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,65,55,56,Esperanza,Una vez,Innovación / creatividad,7,14 a 16 años,Universitario,Mujer
12593480501,402493917,2021-04-21 09:18:28,2021-04-21 09:37:40,190.99.146.215,,,,,No,CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,aprendi muchas cosas,#sige aprendiendo,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,18,17,15,Felicidad,Todo el tiempo,El trabajo en equipo,5,11 a 13 años,Bachiller,Mujer
12593480140,402493917,2021-04-21 09:30:37,2021-04-21 09:37:39,186.86.59.149,,,,,Sí,CAUCA,Colegio Comfandi El Prado,te confundió,Cuándo tuve que hacer una presentación por scratch y no entendía muy bien la programación.,#programando.,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,20,45,75,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,7,11 a 13 años,Universitario,Mujer
12593479543,402493917,2021-04-21 09:29:27,2021-04-21 09:36:00,179.12.18.203,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,las clases de matemática del profe camilo ,#camiloprofe,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,40,50,65,Felicidad,Una vez,Tecnología y herramientas digitales,10,14 a 16 años,Universitario,Hombre
12593479150,402493917,2021-04-21 09:30:39,2021-04-21 09:36:46,186.80.99.143,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,Aprendi a compartir mucho mas con mis compañeros y profesores,#Compartemientraspuedashacerlo ,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,0,0,Felicidad,Con frecuencia,El trabajo en equipo,7,11 a 13 años,Bachiller,Hombre
12593478560,402493917,2021-04-21 09:31:47,2021-04-21 09:42:12,200.29.101.171,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te confundió,en clase de matemática ,#matematicas,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,22,100,100,Angustia/Miedo,Todo el tiempo,Ninguna de las anteriores,7,11 a 13 años,No se,Hombre
12593477984,402493917,2021-04-21 09:30:46,2021-04-21 09:35:50,186.86.230.181,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te confundió,e aprendido cosas que no sabia y me encanto pero en cierto punto me confundí ,#bien,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,no está seguro,No se,Ninguna de las anteriores,7,11 a 13 años,No se,Mujer
12593477840,402493917,2021-04-21 09:28:01,2021-04-21 09:37:30,45.225.225.125,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,a compartir con mi compañeros ,#comparte ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,20,100,Felicidad,,El trabajo en equipo,10,14 a 16 años,Universitario,Hombre
